Date,Time,Order,Payment,Card,CardType,Item,TotalPrice,Phone,Firstname,Lastname,Staff
2025-03-06,10:56:47,20250306003,card,4041-5983-0923-0064,visa,Gudeg,13,96635216,Hurley,Jiggins,STAFF-12
2025-03-06,11:05:44,20250306004,card,4017-9529-3194-7000,visa,Gudeg,9,96363022,Leonore,Caught,STAFF-01
2025-03-06,11:05:44,20250306004,card,4017-9529-3194-7000,visa,Gudeg,9,96363022,Leonore,Caught,STAFF-01
2025-03-06,11:05:44,20250306004,card,4017-9529-3194-7000,visa,Gudeg,9,96363022,Leonore,Caught,STAFF-01
2025-03-06,11:17:38,20250306005,card,5007-6698-7495-7289,mastercard,Palak Paneer,8,,,,STAFF-03
2025-03-06,11:17:38,20250306005,card,5007-6698-7495-7289,mastercard,Palak Paneer,8,,,,STAFF-03
2025-03-06,13:51:33,20250306006,card,5552-5450-4988-6166,mastercard,Rendang,8,82025539,Alidia,Gilcriest,STAFF-04
2025-03-06,13:51:33,20250306006,card,5552-5450-4988-6166,mastercard,Rendang,8,82025539,Alidia,Gilcriest,STAFF-04
2025-03-06,16:06:47,20250306007,card,4041-5967-3976-3000,visa,Rinderrouladen,10.5,94741222,Ebba,Hegden,STAFF-02
2025-03-06,16:06:47,20250306007,card,4041-5967-3976-3000,visa,Rinderrouladen,10.5,94741222,Ebba,Hegden,STAFF-02
2025-03-06,16:06:47,20250306007,card,4041-5967-3976-3000,visa,Rinderrouladen,10.5,94741222,Ebba,Hegden,STAFF-02
2025-03-06,17:49:11,20250306008,card,4041-5983-0923-0064,visa,Sauerbraten,4,96635216,Hurley,Jiggins,STAFF-05
2025-03-06,18:27:12,20250306009,card,4041-3720-7477-2225,visa,Palak Paneer,14,96453622,Dimitry,Kettlesting,STAFF-06
2025-03-06,18:27:12,20250306009,card,4041-3720-7477-2225,visa,Palak Paneer,14,96453622,Dimitry,Kettlesting,STAFF-06
2025-03-06,18:27:12,20250306009,card,4041-3720-7477-2225,visa,Palak Paneer,14,96453622,Dimitry,Kettlesting,STAFF-06
2025-03-06,18:27:12,20250306009,card,4041-3720-7477-2225,visa,Palak Paneer,14,96453622,Dimitry,Kettlesting,STAFF-06
2025-03-06,19:22:11,20250306010,card,5100-1770-5608-9059,mastercard,Rinderrouladen,3.5,84189218,Peria,Rudsdale,STAFF-07
2025-03-07,07:05:42,20250307001,card,3493-4376-6841-1460,americanexpress,Palak Paneer,4,94579059,Phil,Riche,STAFF-08
2025-03-07,08:45:11,20250307002,card,5100-1727-2300-3849,mastercard,Gudeg,10,94419437,Gabrielle,Puvia,STAFF-09
2025-03-07,08:45:11,20250307002,card,5100-1727-2300-3849,mastercard,Gudeg,10,94419437,Gabrielle,Puvia,STAFF-09
2025-03-07,08:45:11,20250307002,card,5100-1727-2300-3849,mastercard,Gudeg,10,94419437,Gabrielle,Puvia,STAFF-09
2025-03-07,08:45:11,20250307002,card,5100-1727-2300-3849,mastercard,Gudeg,10,94419437,Gabrielle,Puvia,STAFF-10
2025-03-07,09:02:41,20250307003,card,4041-5983-0923-0064,visa,Gudeg,3,96635216,Hurley,Jiggins,STAFF-11
2025-03-07,10:09:58,20250307004,card,4043-4564-6490-9733,visa,Ayam Balado,12,95922805,Boyd,McLaughlan,STAFF-12
2025-03-07,10:09:58,20250307004,card,4043-4564-6490-9733,visa,Ayam Balado,12,95922805,Boyd,McLaughlan,STAFF-12
2025-03-07,10:09:58,20250307004,card,4043-4564-6490-9733,visa,Ayam Balado,12,95922805,Boyd,McLaughlan,STAFF-12
2025-03-07,10:26:35,20250307005,card,5100-1310-9868-6752,mastercard,Rinderrouladen,7.0,,,,STAFF-01
2025-03-07,10:26:35,20250307005,card,5100-1310-9868-6752,mastercard,Rinderrouladen,7.0,,,,STAFF-02
2025-03-07,10:41:46,20250307006,card,5100-1465-5589-1612,mastercard,Sauerbraten,8,,,,STAFF-04
2025-03-07,10:41:46,20250307006,card,5100-1465-5589-1612,mastercard,Sauerbraten,8,,,,STAFF-04
2025-03-07,11:50:59,20250307007,card,3723-0181-0164-3290,americanexpress,Sauerbraten,4,96569513,Morissa,Coote,STAFF-05
2025-03-07,12:03:46,20250307008,card,3379-4106-5572-7020,americanexpress,Rinderrouladen,3.5,89554401,Dacie,Leitche,STAFF-06
2025-03-07,13:43:48,20250307009,card,5108-7511-3994-7160,mastercard,Ayam Balado,4,81745239,Jamima,Stairmond,STAFF-03
2025-03-07,13:55:32,20250307010,card,4017-9551-4406-8000,visa,Gudeg,3,,,,STAFF-07
2025-03-07,14:53:30,20250307011,card,3723-0137-2206-2110,americanexpress,Palak Paneer,4,94843792,Vyky,Balcon,STAFF-08
2025-03-07,15:09:04,20250307012,card,5002-3598-6795-3942,mastercard,Rendang,4,83689372,Jeri,Giuroni,STAFF-09
2025-03-07,15:52:53,20250307013,card,4041-5911-5286-3000,visa,Rendang,12,92511931,Moishe,Cona,STAFF-10
2025-03-07,15:52:53,20250307013,card,4041-5911-5286-3000,visa,Rendang,12,92511931,Moishe,Cona,STAFF-10
2025-03-07,15:52:53,20250307013,card,4041-5911-5286-3000,visa,Rendang,12,92511931,Moishe,Cona,STAFF-10
2025-03-07,17:10:29,20250307014,card,5002-3598-6795-3942,mastercard,Rendang,8,83689372,Jeri,Giuroni,STAFF-11
2025-03-07,17:10:29,20250307014,card,5002-3598-6795-3942,mastercard,Rendang,8,83689372,Jeri,Giuroni,STAFF-11
2025-03-07,17:12:24,20250307015,card,3742-8807-8793-0710,americanexpress,Ayam Balado,12,91564522,Karney,Jollands,STAFF-12
2025-03-07,17:12:24,20250307015,card,3742-8807-8793-0710,americanexpress,Ayam Balado,12,91564522,Karney,Jollands,STAFF-12
2025-03-07,17:12:24,20250307015,card,3742-8807-8793-0710,americanexpress,Ayam Balado,12,91564522,Karney,Jollands,STAFF-12
2025-03-08,09:23:45,20250308001,card,4017-9544-5468-2000,visa,Rinderrouladen,3.5,94023098,Ibrahim,Karlqvist,STAFF-01
2025-03-08,09:41:53,20250308002,card,5007-6619-9301-7186,mastercard,Rinderrouladen,12.0,86074360,Torey,Birtonshaw,STAFF-02
2025-03-08,09:41:53,20250308002,card,5007-6619-9301-7186,mastercard,Rinderrouladen,12.0,86074360,Torey,Birtonshaw,STAFF-02
2025-03-08,09:41:53,20250308002,card,5007-6619-9301-7186,mastercard,Rinderrouladen,12.0,86074360,Torey,Birtonshaw,STAFF-02
2025-03-08,09:41:53,20250308002,card,5007-6619-9301-7186,mastercard,Rinderrouladen,12.0,86074360,Torey,Birtonshaw,STAFF-02
2025-03-08,10:54:14,20250308003,card,4041-5983-0923-0064,visa,Gudeg,9,96635216,Hurley,Jiggins,STAFF-03
2025-03-08,10:54:14,20250308003,card,4041-5983-0923-0064,visa,Gudeg,9,96635216,Hurley,Jiggins,STAFF-03
2025-03-08,10:54:14,20250308003,card,4041-5983-0923-0064,visa,Gudeg,9,96635216,Hurley,Jiggins,STAFF-03
2025-03-08,11:19:46,20250308004,card,5502-6297-0565-1642,mastercard,Gudeg,10,93099528,Rosemarie,Fearnyhough,STAFF-04
2025-03-08,11:19:46,20250308004,card,5502-6297-0565-1642,mastercard,Gudeg,10,93099528,Rosemarie,Fearnyhough,STAFF-05
2025-03-08,11:19:46,20250308004,card,5502-6297-0565-1642,mastercard,Gudeg,10,93099528,Rosemarie,Fearnyhough,STAFF-05
2025-03-08,11:19:46,20250308004,card,5502-6297-0565-1642,mastercard,Gudeg,10,93099528,Rosemarie,Fearnyhough,STAFF-05
2025-03-08,12:41:20,20250308005,card,3742-8308-7513-2060,americanexpress,Rinderrouladen,3.5,94657772,Morgen,Fonquernie,STAFF-06
2025-03-08,12:45:05,20250308006,card,5100-1727-2300-3849,mastercard,Gudeg,9,94419437,Gabrielle,Puvia,STAFF-07
2025-03-08,12:45:05,20250308006,card,5100-1727-2300-3849,mastercard,Gudeg,9,94419437,Gabrielle,Puvia,STAFF-07
2025-03-08,12:45:05,20250308006,card,5100-1727-2300-3849,mastercard,Gudeg,9,94419437,Gabrielle,Puvia,STAFF-07
2025-03-08,13:40:06,20250308007,card,5007-6619-9301-7186,mastercard,Palak Paneer,8,86074360,Torey,Birtonshaw,STAFF-08
2025-03-08,13:40:06,20250308007,card,5007-6619-9301-7186,mastercard,Palak Paneer,8,86074360,Torey,Birtonshaw,STAFF-08
2025-03-09,09:42:04,20250309001,card,5100-1343-8521-8156,mastercard,Thunder Tea Rice,5.0,,,,STAFF-11
2025-03-09,09:42:04,20250309001,card,5100-1343-8521-8156,mastercard,Thunder Tea Rice,5.0,,,,STAFF-11
2025-03-09,11:25:53,20250309002,card,5100-1403-3888-8839,mastercard,Rinderrouladen,3.5,94506180,Tawnya,McAteer,STAFF-09
2025-03-09,13:51:56,20250309003,card,3723-0137-2206-2110,americanexpress,Palak Paneer,4,94843792,Vyky,Balcon,STAFF-12
2025-03-09,14:18:30,20250309004,card,4041-5983-0923-0064,visa,Gudeg,3,96635216,Hurley,Jiggins,STAFF-10
2025-03-09,15:12:41,20250309005,card,5100-1770-5608-9059,mastercard,Palak Paneer,4,84189218,Peria,Rudsdale,STAFF-03
2025-03-09,15:39:07,20250309006,card,5100-1727-2300-3849,mastercard,Gudeg,6,94419437,Gabrielle,Puvia,STAFF-01
2025-03-09,15:39:07,20250309006,card,5100-1727-2300-3849,mastercard,Gudeg,6,94419437,Gabrielle,Puvia,STAFF-01
2025-03-09,15:52:39,20250309007,card,4041-3765-7502-3000,visa,Rinderrouladen,7.0,91737055,Erin,Culy,STAFF-02
2025-03-09,15:52:39,20250309007,card,4041-3765-7502-3000,visa,Rinderrouladen,7.0,91737055,Erin,Culy,STAFF-02
2025-03-09,15:53:40,20250309008,card,3742-8358-7872-2350,americanexpress,Sauerbraten,12,,,,STAFF-04
2025-03-09,15:53:40,20250309008,card,3742-8358-7872-2350,americanexpress,Sauerbraten,12,,,,STAFF-04
2025-03-09,15:53:40,20250309008,card,3742-8358-7872-2350,americanexpress,Sauerbraten,12,,,,STAFF-04
2025-03-10,08:34:43,20250310001,card,4041-3729-3761-8375,visa,Gudeg,7,95239750,Dodie,Fallow,STAFF-05
2025-03-10,08:34:43,20250310001,card,4041-3729-3761-8375,visa,Rendang,7,95239750,Dodie,Fallow,STAFF-06
2025-03-10,09:06:28,20250310002,card,5100-1770-5608-9059,mastercard,Rinderrouladen,3.5,84189218,Peria,Rudsdale,STAFF-07
2025-03-10,09:19:29,20250310003,card,5108-7511-3994-7160,mastercard,Ayam Balado,4,81745239,Jamima,Stairmond,STAFF-08
2025-03-10,09:50:54,20250310004,card,5369-1040-4328-8582,mastercard,Sauerbraten,4,,,,STAFF-09
2025-03-10,10:18:57,20250310005,card,5100-1443-7445-7871,mastercard,Ayam Balado,8,,,,STAFF-10
2025-03-10,10:18:57,20250310005,card,5100-1443-7445-7871,mastercard,Ayam Balado,8,,,,STAFF-10
2025-03-10,12:36:15,20250310006,card,3723-0122-4261-9500,americanexpress,Gudeg,6,92333599,Lek,Crowch,STAFF-11
2025-03-10,12:36:15,20250310006,card,3723-0122-4261-9500,americanexpress,Gudeg,6,92333599,Lek,Crowch,STAFF-11
2025-03-10,15:32:09,20250310007,card,3723-0123-8865-1920,americanexpress,Gudeg,3,96119890,Duff,Wormleighton,STAFF-12
2025-03-10,15:41:58,20250310008,card,4017-9511-3740-4676,visa,Ayam Balado,12,92768976,Lowrance,Band,STAFF-01
2025-03-10,15:41:58,20250310008,card,4017-9511-3740-4676,visa,Ayam Balado,12,92768976,Lowrance,Band,STAFF-01
2025-03-10,15:41:58,20250310008,card,4017-9511-3740-4676,visa,Ayam Balado,12,92768976,Lowrance,Band,STAFF-01
2025-03-10,16:18:01,20250310009,card,5002-3598-6795-3942,mastercard,Rendang,8,83689372,Jeri,Giuroni,STAFF-03
2025-03-10,16:18:01,20250310009,card,5002-3598-6795-3942,mastercard,Rendang,8,83689372,Jeri,Giuroni,STAFF-04
2025-03-10,16:24:25,20250310010,card,4180-0847-1069-4000,visa,Palak Paneer,15.5,,,,STAFF-06
2025-03-10,16:24:25,20250310010,card,4180-0847-1069-4000,visa,Palak Paneer,15.5,,,,STAFF-06
2025-03-10,16:24:25,20250310010,card,4180-0847-1069-4000,visa,Palak Paneer,15.5,,,,STAFF-06
2025-03-10,16:24:25,20250310010,card,4180-0847-1069-4000,visa,Rinderrouladen,15.5,,,,STAFF-02
2025-03-10,18:15:54,20250310011,card,3723-0123-8865-1920,americanexpress,Gudeg,6,96119890,Duff,Wormleighton,STAFF-05
2025-03-10,18:15:54,20250310011,card,3723-0123-8865-1920,americanexpress,Gudeg,6,96119890,Duff,Wormleighton,STAFF-05
2025-03-10,18:48:30,20250310012,card,4438-9597-5744-4394,visa,Rendang,14,98499105,Cathrin,Darte,STAFF-07
2025-03-10,18:48:30,20250310012,card,4438-9597-5744-4394,visa,Rendang,14,98499105,Cathrin,Darte,STAFF-08
2025-03-10,18:48:30,20250310012,card,4438-9597-5744-4394,visa,Rendang,14,98499105,Cathrin,Darte,STAFF-08
2025-03-10,18:48:30,20250310012,card,4438-9597-5744-4394,visa,Rendang,14,98499105,Cathrin,Darte,STAFF-08
2025-03-10,19:26:43,20250310013,card,3379-4106-5572-7020,americanexpress,Rinderrouladen,3.5,89554401,Dacie,Leitche,STAFF-09
2025-03-11,08:46:26,20250311001,card,3723-0123-8865-1920,americanexpress,Gudeg,6,96119890,Duff,Wormleighton,STAFF-10
2025-03-11,08:46:26,20250311001,card,3723-0123-8865-1920,americanexpress,Gudeg,6,96119890,Duff,Wormleighton,STAFF-10
2025-03-11,09:12:28,20250311002,card,4041-5983-0923-0064,visa,Palak Paneer,4,96635216,Hurley,Jiggins,STAFF-11
2025-03-11,09:27:04,20250311003,card,3742-8844-1807-2850,americanexpress,Rendang,4,,,,STAFF-12
2025-03-11,10:26:58,20250311004,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-01
2025-03-11,10:26:58,20250311004,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-01
2025-03-11,10:26:58,20250311004,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-01
2025-03-11,10:26:58,20250311004,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-03
2025-03-11,13:16:55,20250311005,card,3723-0122-4261-9500,americanexpress,Gudeg,6,92333599,Lek,Crowch,STAFF-04
2025-03-11,13:16:55,20250311005,card,3723-0122-4261-9500,americanexpress,Gudeg,6,92333599,Lek,Crowch,STAFF-04
2025-03-11,16:29:31,20250311006,card,4017-9518-6666-4000,visa,Ayam Balado,8,84097155,Jade,Belk,STAFF-05
2025-03-11,16:29:31,20250311006,card,4017-9518-6666-4000,visa,Sauerbraten,8,84097155,Jade,Belk,STAFF-02
2025-03-11,16:49:41,20250311007,card,5108-7511-3994-7160,mastercard,Ayam Balado,8,81745239,Jamima,Stairmond,STAFF-06
2025-03-11,16:49:41,20250311007,card,5108-7511-3994-7160,mastercard,Ayam Balado,8,81745239,Jamima,Stairmond,STAFF-06
2025-03-11,17:46:50,20250311008,card,3723-0137-2206-2110,americanexpress,Palak Paneer,4,94843792,Vyky,Balcon,STAFF-08
2025-03-11,18:56:52,20250311009,card,3379-4106-5572-7020,americanexpress,Rinderrouladen,10.5,89554401,Dacie,Leitche,STAFF-07
2025-03-11,18:56:52,20250311009,card,3379-4106-5572-7020,americanexpress,Rinderrouladen,10.5,89554401,Dacie,Leitche,STAFF-07
2025-03-11,18:56:52,20250311009,card,3379-4106-5572-7020,americanexpress,Rinderrouladen,10.5,89554401,Dacie,Leitche,STAFF-07
2025-03-11,19:07:14,20250311010,card,3723-0159-3782-7350,americanexpress,Rendang,12,87013731,Iorgos,Westell,STAFF-09
2025-03-11,19:07:14,20250311010,card,3723-0159-3782-7350,americanexpress,Rendang,12,87013731,Iorgos,Westell,STAFF-09
2025-03-11,19:07:14,20250311010,card,3723-0159-3782-7350,americanexpress,Rendang,12,87013731,Iorgos,Westell,STAFF-09
2025-03-11,20:08:56,20250311011,card,4041-3734-8767-7000,visa,Sauerbraten,8,96108671,Goldy,Qualtro,STAFF-11
2025-03-11,20:08:56,20250311011,card,4041-3734-8767-7000,visa,Sauerbraten,8,96108671,Goldy,Qualtro,STAFF-11
2025-03-12,11:11:39,20250312001,card,3742-8374-8669-8270,americanexpress,Sauerbraten,16,,,,STAFF-12
2025-03-12,11:11:39,20250312001,card,3742-8374-8669-8270,americanexpress,Sauerbraten,16,,,,STAFF-12
2025-03-12,11:11:39,20250312001,card,3742-8374-8669-8270,americanexpress,Sauerbraten,16,,,,STAFF-12
2025-03-12,11:11:39,20250312001,card,3742-8374-8669-8270,americanexpress,Sauerbraten,16,,,,STAFF-12
2025-03-12,11:47:34,20250312002,card,3493-4376-6841-1460,americanexpress,Palak Paneer,11.5,94579059,Phil,Riche,STAFF-03
2025-03-12,11:47:34,20250312002,card,3493-4376-6841-1460,americanexpress,Palak Paneer,11.5,94579059,Phil,Riche,STAFF-03
2025-03-12,11:47:34,20250312002,card,3493-4376-6841-1460,americanexpress,Rinderrouladen,11.5,94579059,Phil,Riche,STAFF-01
2025-03-12,11:55:56,20250312003,card,4041-5983-0923-0064,visa,Gudeg,6,96635216,Hurley,Jiggins,STAFF-04
2025-03-12,11:55:56,20250312003,card,4041-5983-0923-0064,visa,Gudeg,6,96635216,Hurley,Jiggins,STAFF-10
2025-03-12,12:06:11,20250312004,card,4017-9565-7289-3291,visa,Gudeg,3,,,,STAFF-05
2025-03-12,12:55:38,20250312005,card,4571-2248-9146-1000,visa,Ayam Balado,4,,,,STAFF-06
2025-03-12,13:01:49,20250312006,card,4017-9513-5060-2000,visa,Rendang,4,85624522,Lorrin,Joyce,STAFF-07
2025-03-12,13:56:24,20250312007,card,5100-1728-6334-3054,mastercard,Rendang,12,83935495,Mollie,Solloway,STAFF-08
2025-03-12,13:56:24,20250312007,card,5100-1728-6334-3054,mastercard,Rendang,12,83935495,Mollie,Solloway,STAFF-08
2025-03-12,13:56:24,20250312007,card,5100-1728-6334-3054,mastercard,Rendang,12,83935495,Mollie,Solloway,STAFF-08
2025-03-12,16:27:37,20250312008,card,4017-9592-5887-5756,visa,Palak Paneer,4,99689225,Cooper,Lorrie,STAFF-11
2025-03-12,16:35:04,20250312009,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-09
2025-03-12,16:35:04,20250312009,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-09
2025-03-12,16:35:04,20250312009,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-09
2025-03-12,16:35:04,20250312009,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-10
2025-03-12,18:10:34,20250312010,card,3723-0123-8865-1920,americanexpress,Gudeg,9,96119890,Duff,Wormleighton,STAFF-12
2025-03-12,18:10:34,20250312010,card,3723-0123-8865-1920,americanexpress,Gudeg,9,96119890,Duff,Wormleighton,STAFF-12
2025-03-12,18:10:34,20250312010,card,3723-0123-8865-1920,americanexpress,Gudeg,9,96119890,Duff,Wormleighton,STAFF-12
2025-03-12,18:17:18,20250312011,card,3737-9377-4477-3910,americanexpress,Sauerbraten,4,92238682,Phineas,Sleford,STAFF-02
2025-03-12,18:24:40,20250312012,card,4983-5467-4303-7694,visa,Gudeg,6,93458741,Isa,Evennett,STAFF-01
2025-03-12,18:24:40,20250312012,card,4983-5467-4303-7694,visa,Gudeg,6,93458741,Isa,Evennett,STAFF-01
2025-03-12,18:38:57,20250312013,card,4041-3720-7477-2225,visa,Palak Paneer,4,96453622,Dimitry,Kettlesting,STAFF-03
2025-03-12,18:42:14,20250312014,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-04
2025-03-12,18:42:14,20250312014,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-04
2025-03-12,18:42:14,20250312014,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-04
2025-03-12,18:42:14,20250312014,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-04
2025-03-13,07:01:36,20250313001,card,3493-4376-6841-1460,americanexpress,Palak Paneer,8,94579059,Phil,Riche,STAFF-06
2025-03-13,07:01:36,20250313001,card,3493-4376-6841-1460,americanexpress,Palak Paneer,8,94579059,Phil,Riche,STAFF-06
2025-03-13,08:23:17,20250313002,card,5100-1770-5608-9059,mastercard,Rinderrouladen,3.5,84189218,Peria,Rudsdale,STAFF-02
2025-03-13,09:04:47,20250313003,card,4041-5983-0923-0064,visa,Rinderrouladen,7.0,96635216,Hurley,Jiggins,STAFF-05
2025-03-13,09:04:47,20250313003,card,4041-5983-0923-0064,visa,Rinderrouladen,7.0,96635216,Hurley,Jiggins,STAFF-05
2025-03-13,09:20:09,20250313004,card,4041-5956-8144-6000,visa,Rendang,4,96962666,Theadora,Alenichev,STAFF-07
2025-03-13,09:22:05,20250313005,card,4017-9544-5468-2000,visa,Thunder Tea Rice,5.0,94023098,Ibrahim,Karlqvist,STAFF-08
2025-03-13,09:22:05,20250313005,card,4017-9544-5468-2000,visa,Thunder Tea Rice,5.0,94023098,Ibrahim,Karlqvist,STAFF-08
2025-03-13,09:38:20,20250313006,card,3379-4137-5652-8300,americanexpress,Gudeg,11.0,91689181,Walther,Corbishley,STAFF-09
2025-03-13,09:38:20,20250313006,card,3379-4137-5652-8300,americanexpress,Gudeg,11.0,91689181,Walther,Corbishley,STAFF-09
2025-03-13,09:38:20,20250313006,card,3379-4137-5652-8300,americanexpress,Rinderrouladen,11.0,91689181,Walther,Corbishley,STAFF-11
2025-03-13,09:38:20,20250313006,card,3379-4137-5652-8300,americanexpress,Rinderrouladen,11.0,91689181,Walther,Corbishley,STAFF-11
2025-03-13,11:18:02,20250313007,card,4296-6032-9072-9959,visa,Gudeg,9,86998072,Atlante,Shemming,STAFF-10
2025-03-13,11:18:02,20250313007,card,4296-6032-9072-9959,visa,Gudeg,9,86998072,Atlante,Shemming,STAFF-10
2025-03-13,11:18:02,20250313007,card,4296-6032-9072-9959,visa,Gudeg,9,86998072,Atlante,Shemming,STAFF-10
2025-03-13,12:13:37,20250313008,card,5002-3598-6795-3942,mastercard,Rendang,4,83689372,Jeri,Giuroni,STAFF-12
2025-03-13,14:53:50,20250313009,card,5007-6679-5497-7771,mastercard,Rinderrouladen,3.5,,,,STAFF-01
2025-03-13,14:55:32,20250313010,card,5007-6688-1245-6529,mastercard,Gudeg,3,,,,STAFF-03
2025-03-13,18:47:44,20250313011,card,4041-3720-7477-2225,visa,Palak Paneer,8,96453622,Dimitry,Kettlesting,STAFF-06
2025-03-13,18:47:44,20250313011,card,4041-3720-7477-2225,visa,Palak Paneer,8,96453622,Dimitry,Kettlesting,STAFF-06
2025-03-14,07:55:06,20250314001,card,3723-0123-8865-1920,americanexpress,Gudeg,6,96119890,Duff,Wormleighton,STAFF-04
2025-03-14,07:55:06,20250314001,card,3723-0123-8865-1920,americanexpress,Gudeg,6,96119890,Duff,Wormleighton,STAFF-04
2025-03-14,08:13:40,20250314002,card,3746-2225-4118-7620,americanexpress,Rinderrouladen,3.5,,,,STAFF-02
2025-03-14,08:59:27,20250314003,card,4041-3729-3761-8375,visa,Gudeg,6,95239750,Dodie,Fallow,STAFF-05
2025-03-14,08:59:27,20250314003,card,4041-3729-3761-8375,visa,Gudeg,6,95239750,Dodie,Fallow,STAFF-05
2025-03-14,09:00:30,20250314004,card,4041-5922-9614-9000,visa,Rendang,4,89588561,Rozamond,Quakley,STAFF-07
2025-03-14,09:26:08,20250314005,card,4017-9544-5468-2000,visa,Thunder Tea Rice,2.5,94023098,Ibrahim,Karlqvist,STAFF-08
2025-03-14,09:28:37,20250314006,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-09
2025-03-14,09:28:37,20250314006,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-09
2025-03-14,09:28:37,20250314006,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-09
2025-03-14,09:28:37,20250314006,card,3723-0123-8865-1920,americanexpress,Gudeg,10,96119890,Duff,Wormleighton,STAFF-09
2025-03-14,10:20:51,20250314007,card,5100-1727-2300-3849,mastercard,Gudeg,3,94419437,Gabrielle,Puvia,STAFF-10
2025-03-14,10:48:23,20250314008,card,5319-5860-8971-8160,mastercard,Palak Paneer,12,,,,STAFF-12
2025-03-14,10:48:23,20250314008,card,5319-5860-8971-8160,mastercard,Rendang,12,,,,STAFF-11
2025-03-14,10:48:23,20250314008,card,5319-5860-8971-8160,mastercard,Rendang,12,,,,STAFF-11
2025-03-14,14:35:17,20250314009,card,3723-0123-8865-1920,americanexpress,Gudeg,3,96119890,Duff,Wormleighton,STAFF-01
2025-03-14,14:36:22,20250314010,card,3742-8807-8793-0710,americanexpress,Rendang,12,91564522,Karney,Jollands,STAFF-03
2025-03-14,14:36:22,20250314010,card,3742-8807-8793-0710,americanexpress,Rendang,12,91564522,Karney,Jollands,STAFF-03
2025-03-14,14:36:22,20250314010,card,3742-8807-8793-0710,americanexpress,Rendang,12,91564522,Karney,Jollands,STAFF-03
2025-03-14,15:54:21,20250314011,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-04
2025-03-14,15:54:21,20250314011,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-04
2025-03-14,15:54:21,20250314011,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-04
2025-03-14,15:54:21,20250314011,card,5002-3598-6795-3942,mastercard,Rendang,14,83689372,Jeri,Giuroni,STAFF-04
